84,42.397,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
85,44.013,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
86,44.258,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
87,44.301,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
88,44.355,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
89,45.917,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
90,45.568,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
91,47.832,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
92,47.889,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
93,47.989,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
94,47.426,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
95,49.103,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
96,49.353,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
97,49.406,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
98,49.466,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
99,50.955,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
100,50.606,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
101,52.876,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
102,52.934,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
103,52.977,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
104,52.472,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
105,54.12,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
106,54.387,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
107,54.445,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
108,54.487,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
109,56.023,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
110,55.724,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
111,58.011,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
112,58.065,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
113,58.117,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
114,57.601,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
115,58.246,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
116,59.49,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
117,59.548,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
118,59.611,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
119,61.105,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
120,60.724,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
121,62.987,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
122,63.045,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
123,63.121,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
124,62.6,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
125,63.239,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
126,64.479,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
127,64.538,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
128,64.581,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
129,66.115,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
130,65.759,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
131,68.044,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
132,68.109,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
133,67.163,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
134,67.637,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
135,68.284,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
136,69.531,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
137,69.577,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
138,69.655,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
139,70.138,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
140,70.785,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
141,73.027,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
142,73.088,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
143,72.145,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
144,72.655,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
145,73.293,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
146,74.582,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
147,74.628,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
148,74.687,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
149,75.19,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
150,75.829,404,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
151,77.151,202,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
152,77.196,101,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
153,77.283,505,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
154,77.767,303,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
151,77.151,606,ff02::1a,ICMPv6,66,RPL Control (DODAG Information Solicitation)
